Total Citation,No Citations,paper file name,author,subject,createdDate,url,error message
"62","5.6364","DAC-2006-12(01)-0090.PDF","Stuart Swan","SystemC Transaction Level Models And RTL Verification","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=SystemC+Transaction+Level+Models+And+RTL+Verification%22+author%3D%22Stuart+Swan%22&btnG=",""
"127","11.5455","DAC-2006-12(08)-0809.PDF","Kaustav Banerjee and Navin Srivastava","Are Carbon Nanotubes the Future of VLSI Interconnections?","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Are+Carbon+Nanotubes+the+Future+of+VLSI+Interconnections%3F%22+author%3D%22Kaustav+Banerjee+and+Navin+Srivastava%22&btnG=",""
"48","4.0000","DAC-2005-11(05)-0463.PDF","Hari Mony","Exploiting Suspected Redundancy without Proving It","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Exploiting+Suspected+Redundancy+without+Proving+It%22+author%3D%22Hari+Mony%22&btnG=",""
"33","2.7500","DAC-2005-11(01)-0023.PDF","Anish Muttreja","Hybrid Simulation for Embedded Software Energy Estimation","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Hybrid+Simulation+for+Embedded+Software+Energy+Estimation%22+author%3D%22Anish+Muttreja%22&btnG=",""
"7","0.6364","DAC-2006-12(11)-1083.PDF","Mango C.-T. Chao","Unknown-Tolerance Analysis and Test-Quality Control for Test Response Compaction using Space Compactors","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Unknown-Tolerance+Analysis+and+Test-Quality+Control+for+Test+Response+Compaction+using+Space+Compactors%22+author%3D%22Mango+C.-T.+Chao%22&btnG=",""
"31","2.8182","DAC-2006-12(05)-0439.PDF","Shih-Hsu Huang","Register Binding for Clock Period Minimization","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Register+Binding+for+Clock+Period+Minimization%22+author%3D%22Shih-Hsu+Huang%22&btnG=",""
"146","13.2727","DAC-2006-12(03)-0199.PDF","Sanjay Pant","Power Grid Physics and Implications for CAD","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Power+Grid+Physics+and+Implications+for+CAD%22+author%3D%22Sanjay+Pant%22&btnG=",""
"6","0.5455","DAC-2006-12(11)-1069.PDF","Guy Dupenloup","Transistor Abstraction for the Functional Verification of FPGAs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Transistor+Abstraction+for+the+Functional+Verification+of+FPGAs%22+author%3D%22Guy+Dupenloup%22&btnG=",""
"7","0.6364","DAC-2006-12(01)-0079.PDF","David Brier","Use of C/C++ Models for Architecture Exploration and Verification of DSPs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Use+of+C%2FC%2B%2B+Models+for+Architecture+Exploration+and+Verification+of+DSPs%22+author%3D%22David+Brier%22&btnG=",""
"47","3.6154","DAC-2004-10(10)-0924.PDF","Chidamber Kulkarni, Gordon Brebner, Graham Schelle","Mapping a Domain Specific Language to a Platform FPGA","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Mapping+a+Domain+Specific+Language+to+a+Platform+FPGA%22+author%3D%22Chidamber+Kulkarni%2C+Gordon+Brebner%2C+Graham+Schelle%22&btnG=",""
"22","2.0000","DAC-2006-12(06)-0586.PDF","Lin Zhong","Energy-Efficient Design of a Multimedia Messaging System for Mobile Devices","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Energy-Efficient+Design+of+a+Multimedia+Messaging+System+for+Mobile+Devices%22+author%3D%22Lin+Zhong%22&btnG=",""
"73","6.0833","DAC-2005-11(04)-0359.PDF","Jie Yang§","Advanced Timing Analysis Based on Post-OPC Extraction of Critical Dimensions","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Advanced+Timing+Analysis+Based+on+Post-OPC+Extraction+of+Critical+Dimensions%22+author%3D%22Jie+Yang%C2%A7%22&btnG=",""
"17","1.4167","DAC-2005-11(07)-0638.PDF","Jihong Ren and Mark Greenstreet","A Unified Optimization Framework for Equalization Filter Synthesis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Unified+Optimization+Framework+for+Equalization+Filter+Synthesis%22+author%3D%22Jihong+Ren+and+Mark+Greenstreet%22&btnG=",""
"18","1.6364","DAC-2006-12(07)-0675.PDF","Jason Cong","Behavior and Communication Co-Optimization for Systems with Sequential Communication Media","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Behavior+and+Communication+Co-Optimization+for+Systems+with+Sequential+Communication+Media%22+author%3D%22Jason+Cong%22&btnG=",""
"36","3.0000","DAC-2005-11(01)-0005.PDF","William Heidergott","SEU Tolerant Device, Circuit and Processor Design","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=SEU+Tolerant+Device%2C+Circuit+and+Processor+Design%22+author%3D%22William+Heidergott%22&btnG=",""
"38","3.1667","DAC-2005-11(05)-0479.PDF","Swarup Bhunia","A Novel Synthesis Approach for Active Leakage Power Reduction Using Dynamic Supply Gating","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Novel+Synthesis+Approach+for+Active+Leakage+Power+Reduction+Using+Dynamic+Supply+Gating%22+author%3D%22Swarup+Bhunia%22&btnG=",""
"88","7.3333","DAC-2005-11(05)-0445.PDF","Himanshu Jain","Word Level Predicate Abstraction and Refinement for Verifying RTL Verilog","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Word+Level+Predicate+Abstraction+and+Refinement+for+Verifying+RTL+Verilog%22+author%3D%22Himanshu+Jain%22&btnG=",""
"62","5.6364","DAC-2006-12(09)-0911.PDF","F.Herrera","A Framework for Embedded System Specification under Different Models of Computation in SystemC","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Framework+for+Embedded+System+Specification+under+Different+Models+of+Computation+in+SystemC%22+author%3D%22F.Herrera%22&btnG=",""
"20","1.8182","DAC-2006-12(03)-0235.PDF","Chao Wang","Predicate Learning and Selective Theory Deduction for a Difference Logic Solver","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Predicate+Learning+and+Selective+Theory+Deduction+for+a+Difference+Logic+Solver%22+author%3D%22Chao+Wang%22&btnG=",""
"3","0.2500","DAC-2005-11(02)-0186.PDF","Haihua Su","A Noise-Driven Effective Capacitance Method With Fast Embedded Noise Rule Calculation for Functional Noise Analysis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Noise-Driven+Effective+Capacitance+Method+With+Fast+Embedded+Noise+Rule+Calculation+for+Functional+Noise+Analysis%22+author%3D%22Haihua+Su%22&btnG=",""
"50","4.1667","DAC-2005-11(03)-0244.PDF","Pallav Gupta","Efficient Fingerprint-based User Authentication for Embedded Systems","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Efficient+Fingerprint-based+User+Authentication+for+Embedded+Systems%22+author%3D%22Pallav+Gupta%22&btnG=",""
"32","2.9091","DAC-2006-12(07)-0701.PDF","Lei Yang","High-Performance Operating System Controlled Memory Compression","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=High-Performance+Operating+System+Controlled+Memory+Compression%22+author%3D%22Lei+Yang%22&btnG=",""
"66","6.0000","DAC-2006-12(02)-0121.PDF","De-Shiuan Chiou","Timing Driven Power Gating","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Timing+Driven+Power+Gating%22+author%3D%22De-Shiuan+Chiou%22&btnG=",""
"26","2.3636","DAC-2006-12(02)-0109.PDF","Hyung-Ock Kim","Physical Design Methodology of Power Gating Circuits for Standard-Cell-Based Design","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Physical+Design+Methodology+of+Power+Gating+Circuits+for+Standard-Cell-Based+Design%22+author%3D%22Hyung-Ock+Kim%22&btnG=",""
"92","7.0769","DAC-2004-10(10)-0928.PDF","Irith Pomeranz","On the Generation of Scan-Based Test Sets with Reachable States for Testing under Functional Operation Conditions","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=On+the+Generation+of+Scan-Based+Test+Sets+with+Reachable+States+for+Testing+under+Functional+Operation+Conditions%22+author%3D%22Irith+Pomeranz%22&btnG=",""
"4","0.3077","DAC-2004-10(10)-0900.PDF","Li Ding, Pinaki Mazumder","A Novel Technique to Improve Noise Immunity of CMOS Dynamic Logic Circuits","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Novel+Technique+to+Improve+Noise+Immunity+of+CMOS+Dynamic+Logic+Circuits%22+author%3D%22Li+Ding%2C+Pinaki+Mazumder%22&btnG=",""
"39","3.2500","DAC-2005-11(09)-0801.PDF","Amit Chowdhary","How Accurately Can We Model Timing In A Placement Engine?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=How+Accurately+Can+We+Model+Timing+In+A+Placement+Engine%3F%22+author%3D%22Amit+Chowdhary%22&btnG=",""
"60","5.4545","DAC-2006-12(01)-0049.PDF","Ilya Issenin","Multiprocessor System-on-Chip Data Reuse Analysis for Exploring Customized Memory Hierarchies","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multiprocessor+System-on-Chip+Data+Reuse+Analysis+for+Exploring+Customized+Memory+Hierarchies%22+author%3D%22Ilya+Issenin%22&btnG=",""
"23","2.0909","DAC-2006-12(08)-0797.PDF","Frank Huebbers","Computation of Accurate Interconnect Process Parameter Values for Performance Corners under Process Variations","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Computation+of+Accurate+Interconnect+Process+Parameter+Values+for+Performance+Corners+under+Process+Variations%22+author%3D%22Frank+Huebbers%22&btnG=",""
"31","2.3846","DAC-2004-10(08)-0747.PDF","Nobuyuki Ohba, Kohji Takano","An SoC Design Methodology Using FPGAs and Embedded Microprocessors","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+SoC+Design+Methodology+Using+FPGAs+and+Embedded+Microprocessors%22+author%3D%22Nobuyuki+Ohba%2C+Kohji+Takano%22&btnG=",""
"8","0.6667","DAC-2005-11(04)-0341.PDF","Ho Young Kim and Tag Gon Kim","Performance Simulation Modeling for Fast Evaluation  of Pipelined Scalar Processor by Evaluation Reuse","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Performance+Simulation+Modeling+for+Fast+Evaluation++of+Pipelined+Scalar+Processor+by+Evaluation+Reuse%22+author%3D%22Ho+Young+Kim+and+Tag+Gon+Kim%22&btnG=",""
"25","2.0833","DAC-2005-11(07)-0607.PDF","Tejas M. Bhatt","Matlab as a Development Environment for FPGA Design","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Matlab+as+a+Development+Environment+for+FPGA+Design%22+author%3D%22Tejas+M.+Bhatt%22&btnG=",""
"39","3.5455","DAC-2006-12(07)-0689.PDF","Sang-Il Han","Buffer Memory Optimization for Video Codec Application Modeled in Simulink","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Buffer+Memory+Optimization+for+Video+Codec+Application+Modeled+in+Simulink%22+author%3D%22Sang-Il+Han%22&btnG=",""
"12","1.0909","DAC-2006-12(04)-0332.PDF","Alon Gluska","Practical Methods in Coverage-Oriented Verification of the Merom Microprocessor","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Practical+Methods+in+Coverage-Oriented+Verification+of+the+Merom+Microprocessor%22+author%3D%22Alon+Gluska%22&btnG=",""
"12","1.0909","DAC-2006-12(11)-1073.PDF","Mohammad Awedh","Automatic Invariant Strengthening to Prove Properties in Bounded Model Checking","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Automatic+Invariant+Strengthening+to+Prove+Properties+in+Bounded+Model+Checking%22+author%3D%22Mohammad+Awedh%22&btnG=",""
"179","16.2727","DAC-2006-12(09)-0899.PDF","Sander Stuijk","Exploring Trade­-Offs in Buffer Requirements and Throughput Constraints for Synchronous Dataow Graphs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Exploring+Trade%C2%AD-Offs+in+Buffer+Requirements+and+Throughput+Constraints+for+Synchronous+Data%03ow+Graphs%22+author%3D%22Sander+Stuijk%22&btnG=",""
"53","4.4167","DAC-2005-11(07)-0632.PDF","Yang Xu","Optimization with Ellipsoidal uncertainty for Robust Analog IC design","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Optimization+with+Ellipsoidal+uncertainty+for+Robust+Analog+IC+design%22+author%3D%22Yang+Xu%22&btnG=",""
"44","3.6667","DAC-2005-11(08)-0712.PDF","Yan Luo","Low Power Network Processor Design Using Clock Gating","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Low+Power+Network+Processor+Design+Using+Clock+Gating%22+author%3D%22Yan+Luo%22&btnG=",""
"9","0.7500","DAC-2005-11(08)-0706.PDF","John Wei and Chris Rowen","Implementing Low-Power Configurable Processors — Practical Options and Tradeoffs","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Implementing+Low-Power+Configurable+Processors+%E2%80%94+Practical+Options+and+Tradeoffs%22+author%3D%22John+Wei+and+Chris+Rowen%22&btnG=",""
"24","2.1818","DAC-2006-12(02)-0117.PDF","Lei Cheng","A Fast Simultaneous Input Vector Generation and Gate Replacement Algorithm for Leakage Power Reduction","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Fast+Simultaneous+Input+Vector+Generation+and+Gate+Replacement+Algorithm+for+Leakage+Power+Reduction%22+author%3D%22Lei+Cheng%22&btnG=",""
"33","3.0000","DAC-2006-12(10)-0935.PDF","Mark Budnik","A High Density, Carbon Nanotube Capacitor for Decoupling Applications","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+High+Density%2C+Carbon+Nanotube+Capacitor+for+Decoupling+Applications%22+author%3D%22Mark+Budnik%22&btnG=",""
"146","13.2727","DAC-2006-12(02)-0113.PDF","Kaijian Shi","Challenges in Sleep Transistor Design and Implementation in Low-Power Designs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Challenges+in+Sleep+Transistor+Design+and+Implementation+in+Low-Power+Designs%22+author%3D%22Kaijian+Shi%22&btnG=",""
"45","3.7500","DAC-2005-11(02)-0176.PDF","Yongqiang Lu","Navigating Registers in Placement for Clock Network Minimization","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Navigating+Registers+in+Placement+for+Clock+Network+Minimization%22+author%3D%22Yongqiang+Lu%22&btnG=",""
"17","1.5455","DAC-2006-12(11)-1095.PDF","Harald Vranken","Fault Detection and Diagnosis with Parity Trees for Space Compaction of Test Responses","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Fault+Detection+and+Diagnosis+with+Parity+Trees+for+Space+Compaction+of+Test+Responses%22+author%3D%22Harald+Vranken%22&btnG=",""
"205","18.6364","DAC-2006-12(07)-0651.PDF","Aman Kansal","Harvesting Aware Power Management for Sensor Networks","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Harvesting+Aware+Power+Management+for+Sensor+Networks%22+author%3D%22Aman+Kansal%22&btnG=",""
"15","1.3636","DAC-2006-12(03)-0211.PDF","Praveen Ghanta","Stochastic Variational Analysis of Large Power Grids Considering Intra-die Correlations","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Stochastic+Variational+Analysis+of+Large+Power+Grids+Considering+Intra-die+Correlations%22+author%3D%22Praveen+Ghanta%22&btnG=",""
"7","0.5833","DAC-2005-11(09)-0789.PDF","Sadik Ezer","Smart Diagnostics for Configurable Processor Verification","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Smart+Diagnostics+for+Configurable+Processor+Verification%22+author%3D%22Sadik+Ezer%22&btnG=",""
"15","1.3636","DAC-2006-12(11)-1109.PDF","Chiu-wing Sham","Optimal Cell Flipping in Placement and Floorplanning","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Optimal+Cell+Flipping+in+Placement+and+Floorplanning%22+author%3D%22Chiu-wing+Sham%22&btnG=",""
"138","11.5000","DAC-2005-11(09)-0825.PDF","Fei Su and Krishnendu Chakrabarty","Unified High-Level Synthesis and Module Placement for Defect-Tolerant Microfluidic Biochips","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Unified+High-Level+Synthesis+and+Module+Placement+for+Defect-Tolerant+Microfluidic+Biochips%22+author%3D%22Fei+Su+and+Krishnendu+Chakrabarty%22&btnG=",""
"44","3.6667","DAC-2005-11(09)-0831.PDF","Jianwen Zhu","Towards Scalable Flow and Context Sensitive Pointer Analysis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Towards+Scalable+Flow+and+Context+Sensitive+Pointer+Analysis%22+author%3D%22Jianwen+Zhu%22&btnG=",""
"110","9.1667","DAC-2005-11(09)-0819.PDF","Marc Geilen","Minimising Buffer Requirements of Synchronous Dataflow Graphs with Model Checking","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Minimising+Buffer+Requirements+of+Synchronous+Dataflow+Graphs+with+Model+Checking%22+author%3D%22Marc+Geilen%22&btnG=",""
"27","2.4545","DAC-2006-12(11)-1041.PDF","Matthew R. Guthaus","Clock Buffer and Wire Sizing Using Sequential Programming","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Clock+Buffer+and+Wire+Sizing+Using+Sequential+Programming%22+author%3D%22Matthew+R.+Guthaus%22&btnG=",""
"63","5.7273","DAC-2006-12(06)-0592.PDF","Bren C. Mochocki","Signature-Based Workload Estimation for Mobile 3D Graphics","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Signature-Based+Workload+Estimation+for+Mobile+3D+Graphics%22+author%3D%22Bren+C.+Mochocki%22&btnG=",""
"44","4.0000","DAC-2006-12(08)-0755.PDF","Huang-Yu Chen","Novel Full-Chip Gridless Routing Considering Double-Via Insertion","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Novel+Full-Chip+Gridless+Routing+Considering+Double-Via+Insertion%22+author%3D%22Huang-Yu+Chen%22&btnG=",""
"42","3.8182","DAC-2006-12(06)-0574.PDF","Yuanfang Hu","Communication Latency Aware Low Power NoC Synthesis","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Communication+Latency+Aware+Low+Power+NoC+Synthesis%22+author%3D%22Yuanfang+Hu%22&btnG=",""
"9","0.7500","DAC-2005-11(05)-0451.PDF","G. Parthasarathy","Structural Search for RTL with Predicate Learning","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Structural+Search+for+RTL+with+Predicate+Learning%22+author%3D%22G.+Parthasarathy%22&btnG=",""
"38","3.4545","DAC-2006-12(09)-0905.PDF","Wolfgang Klingauf","GreenBus - A Generic Interconnect Fabric for Transaction Level Modelling","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=GreenBus+-+A+Generic+Interconnect+Fabric+for+Transaction+Level+Modelling%22+author%3D%22Wolfgang+Klingauf%22&btnG=",""
"4","0.3636","DAC-2006-12(10)-1013.PDF","Wm. Bereza","Pre-emphasis & Equalization Link Estimator to Address the Effects of Signal Integrity Limitations","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Pre-emphasis+%26+Equalization+Link+Estimator+to+Address+the+Effects+of+Signal+Integrity+Limitations%22+author%3D%22Wm.+Bereza%22&btnG=",""
"114","10.3636","DAC-2006-12(08)-0807.PDF","Shekhar Borkar","Electronics Beyond Nano-scale CMOS","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Electronics+Beyond+Nano-scale+CMOS%22+author%3D%22Shekhar+Borkar%22&btnG=",""
"129","10.7500","DAC-2005-11(04)-0369.PDF","Joydeep Mitra","RET-Aware Detailed Routing Using Fast Lithography Simulations","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=RET-Aware+Detailed+Routing+Using+Fast+Lithography+Simulations%22+author%3D%22Joydeep+Mitra%22&btnG=",""
"476","43.2727","DAC-2006-12(11)-1047.PDF","Rakesh Vattikonda","Modeling and Minimization of PMOS NBTI Effect for Robust Nanometer Design","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Modeling+and+Minimization+of+PMOS+NBTI+Effect+for+Robust+Nanometer+Design%22+author%3D%22Rakesh+Vattikonda%22&btnG=",""
"7","0.6364","DAC-2006-12(11)-1053.PDF","Chuanyi Yang","A Parallel Low-Rank Multilevel Matrix Compression Algorithm for Parasitic Extraction of Electrically Large Structures","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Parallel+Low-Rank+Multilevel+Matrix+Compression+Algorithm+for+Parasitic+Extraction+of+Electrically+Large+Structures%22+author%3D%22Chuanyi+Yang%22&btnG=",""
"5","0.4167","DAC-2005-11(06)-0521.PDF","Chair: Gabe Moretti","Is Methodology the Highway Out of Verification Hell?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Is+Methodology+the+Highway+Out+of+Verification+Hell%3F%22+author%3D%22Chair%3A+Gabe+Moretti%22&btnG=",""
"15","1.3636","DAC-2006-12(04)-0326.PDF","Amitava Majumdar","Hold Time Validation on Silicon and the Relevance of Hazards in Timing Analysis","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Hold+Time+Validation+on+Silicon+and+the+Relevance+of+Hazards+in+Timing+Analysis%22+author%3D%22Amitava+Majumdar%22&btnG=",""
"97","8.0833","DAC-2005-11(05)-0485.PDF","K. Nepal","Designing Logic Circuits for Probabilistic Computation in the Presence of Noise","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Designing+Logic+Circuits+for+Probabilistic+Computation+in+the+Presence+of+Noise%22+author%3D%22K.+Nepal%22&btnG=",""
"5","0.4545","DAC-2006-12(04)-0314.PDF","Vikram Iyengar","A Flexible and Scalable Methodology for GHz-Speed Structural Test","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Flexible+and+Scalable+Methodology+for+GHz-Speed+Structural+Test%22+author%3D%22Vikram+Iyengar%22&btnG=",""
"25","2.2727","DAC-2006-12(10)-0939.PDF","Josep Carmona","State Encoding of Large Asynchronous Controllers","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=State+Encoding+of+Large+Asynchronous+Controllers%22+author%3D%22Josep+Carmona%22&btnG=",""
"27","2.2500","DAC-2005-11(02)-0147.PDF","Xin Hu","Analysis of Full-Wave Conductor System Impedance over Substrate Using Novel Integration Techniques","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Analysis+of+Full-Wave+Conductor+System+Impedance+over+Substrate+Using+Novel+Integration+Techniques%22+author%3D%22Xin+Hu%22&btnG=",""
"19","1.5833","DAC-2005-11(02)-0190.PDF","Chong Zhao","Constraint-Aware Robustness Insertion for Optimal Noise-Tolerance Enhancement in VLSI Circuits","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Constraint-Aware+Robustness+Insertion+for+Optimal+Noise-Tolerance+Enhancement+in+VLSI+Circuits%22+author%3D%22Chong+Zhao%22&btnG=",""
"55","4.5833","DAC-2005-11(03)-0285.PDF","Ruchir Puri","Keeping Hot Chips Cool","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Keeping+Hot+Chips+Cool%22+author%3D%22Ruchir+Puri%22&btnG=",""
"18","1.5000","DAC-2005-11(03)-0291.PDF","Jean-Samuel Chenard","Design Methodology for Wireless Nodes with Printed Antennas","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Design+Methodology+for+Wireless+Nodes+with+Printed+Antennas%22+author%3D%22Jean-Samuel+Chenard%22&btnG=",""
"2","0.1667","DAC-2005-11(09)-0779.PDF","Allon Adir","VLIW – A Case Study of Parallelism Verification","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=VLIW+%E2%80%93+A+Case+Study+of+Parallelism+Verification%22+author%3D%22Allon+Adir%22&btnG=",""
"37","3.3636","DAC-2006-12(11)-1099.PDF","J. E. Nelson","Multiple-Detect ATPG Based on Physical Neighborhoods","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multiple-Detect+ATPG+Based+on+Physical+Neighborhoods%22+author%3D%22J.+E.+Nelson%22&btnG=",""
"37","2.8462","DAC-2004-10(09)-0860.PDF","Sheldon X.-D. Tan, Weikun Guo, Zhenyu Qi","Hierarchical Approach to Exact Symbolic Analysis of Large Analog Circuits","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Hierarchical+Approach+to+Exact+Symbolic+Analysis+of+Large+Analog+Circuits%22+author%3D%22Sheldon+X.-D.+Tan%2C+Weikun+Guo%2C+Zhenyu+Qi%22&btnG=",""
"13","1.1818","DAC-2006-12(06)-0562.PDF","Jianli Zhuo","Extending the Lifetime of Fuel Cell Based Hybrid Systems","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Extending+the+Lifetime+of+Fuel+Cell+Based+Hybrid+Systems%22+author%3D%22Jianli+Zhuo%22&btnG=",""
"10","0.9091","DAC-2006-12(07)-0663.PDF","Sujan Pandey","Statistical On-Chip Communication Bus Synthesis and Voltage Scaling Under Timing Yield Constraint","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Statistical+On-Chip+Communication+Bus+Synthesis+and+Voltage+Scaling+Under+Timing+Yield+Constraint%22+author%3D%22Sujan+Pandey%22&btnG=",""
